Word,num_rhymes_full_elp,num_rhymes_1000_coca,num_rhymes_2500_coca,num_rhymes_5000_coca,num_rhymes_10000_coca,Ortho_N,Phono_N,Phono_N_H,OG_N,OLD,OLDF,PLD,PLDF,BG_Mean,I_Mean_RT,I_Zscore,I_SD,I_Mean_Accuracy,I_NMG_Mean_RT,I_NMG_Zscore,I_NMG_SD,I_NMG_Mean_Accuracy
tossing,1,0,0,0,0,1,3,3,1,2,7.14,1.9,7.16,5852.33,648.8,-0.42,238.6,0.91,663.26,-0.32,162.42,0.96
tot,37,0,0,0,0,23,41,41,16,1,9.36,1,9.19,2360.5,724.71,-0.19,181.26,0.44,622.17,-0.31,140.83,0.92
total,1,0,0,0,0,1,14,14,1,1.9,7.81,1.5,6.7,3559.25,570.88,-0.72,181.98,0.97,637.15,-0.47,103.37,1
totaled,1,0,0,0,0,0,9,14,0,2.3,6.45,1.85,6.51,4823.33,824.85,0.05,496.67,0.82,772.72,-0.01,305.96,0.93
totaling,1,0,0,0,0,0,6,12,0,2.7,6.58,1.95,6,6193.29,741.32,-0.13,257.86,0.94,672.33,-0.28,129.41,1
totalitarian,22,0,0,0,0,0,0,0,0,4.6,5.8,5.2,6.17,4504.18,893.92,0.58,267.76,0.8,756.22,0.39,179.21,0.86
totalitarianism,3,0,0,0,0,0,0,0,0,5.9,4.97,7.35,5.04,4231.29,1003.14,0.86,308.79,0.93,788.78,0.37,299.7,0.69
totality,30,0,0,0,0,1,1,1,1,2.5,6.7,2.7,6.57,3598.29,856.26,-0.09,456.74,0.91,760.95,0.06,187.29,0.85
totalled,1,0,0,0,0,0,9,14,0,2.75,6.47,1.85,6.51,4689.14,799.93,0.03,483.41,0.79,751.72,0.09,198.21,0.89
totally,0,0,0,0,0,1,5,5,0,2.25,6.76,2,6.28,3667.67,602.61,-0.65,143.62,0.97,640.19,-0.38,159.22,1
totals,0,0,0,0,0,0,11,11,0,1.95,7.55,1.8,6.69,3081,643.03,-0.63,148.05,0.97,607.59,-0.58,158.09,1
tote,31,0,0,0,12,15,31,31,10,1.5,8.59,1,8.86,4422.67,754.53,-0.02,376.01,0.86,610.62,-0.47,119.84,0.93
totem,0,0,0,0,0,2,1,1,1,1.95,7.93,2,7.48,3798.5,758.56,0,207.78,0.53,687.79,-0.19,166.93,0.97
totter,13,0,0,0,0,8,20,20,7,1.65,6.89,1.35,6.43,5595.4,840.57,0.2,453.44,0.66,662.64,-0.27,162.48,0.96
tottering,0,0,0,0,0,2,7,7,2,2.4,6.1,1.85,6.26,7182.75,888.05,0.33,406.81,0.67,733.59,-0.04,272.15,1
touch,7,1,1,3,3,4,16,16,1,1.7,7.6,1.6,8.19,2684.75,546.44,-0.87,113.69,0.97,567.22,-0.76,92.15,1
touchdown,0,0,0,0,0,0,0,0,0,3.8,6.62,3.5,5.53,1705.38,692.94,-0.23,227.97,1,591.56,-0.64,115.72,1
touchdowns,0,0,0,0,0,0,0,0,0,4.5,6.06,4.25,5.46,1974.78,784.42,0.06,238.45,1,658.26,-0.25,159.58,1
touched,2,0,0,0,0,4,4,4,1,1.9,6.18,1.9,7.35,3730,602.58,-0.58,142.01,0.97,574.29,-0.69,62.3,1
touches,1,0,0,0,0,6,3,3,0,1.8,6.05,1.95,6.77,4505.33,627.33,-0.38,180.54,0.97,628.21,-0.43,167.8,1
touching,2,0,0,0,0,3,4,4,0,2.4,6.74,1.95,6.97,5207.14,642.74,-0.58,235.86,1,627.12,-0.46,118.09,1
touchstone,0,0,0,0,0,0,0,0,0,4.25,5.56,3.8,5.4,3869.56,700.42,-0.24,216.12,0.97,627,-0.49,106.04,1
touchy,1,0,0,0,0,1,8,8,0,2.25,6.86,1.9,6.98,2243.4,723.24,-0.33,342.27,0.97,606.57,-0.54,122.27,1
tough,19,0,3,3,7,10,24,24,4,1.6,7.74,1.15,7.33,2018.75,592.13,-0.63,128.94,0.94,633.63,-0.5,144.48,1
toughen,1,0,0,0,0,2,5,5,2,2.35,7.05,1.95,6.71,3138.5,853.89,0.3,404.82,0.87,624.63,-0.44,102.06,1
tougher,7,0,0,0,2,3,11,11,3,2.3,7.01,1.75,7.1,4130.17,611.48,-0.41,149.25,0.91,614.85,-0.46,106.46,1
toughest,1,0,0,0,0,1,1,1,1,2.65,6.45,2.35,6.4,4552.71,656.55,-0.32,217.48,0.94,638.18,-0.29,126.82,1
toughie,6,0,0,0,0,0,13,13,0,2.8,6.88,1.5,6.32,2433.33,928.92,0.59,319.6,0.41,754.48,0.22,163.2,0.96
toughness,1,0,0,0,0,1,1,1,1,3.05,5.56,2.5,6.14,3745.63,673.55,-0.48,250.77,0.97,653.04,-0.33,171.89,1
toughs,12,0,0,0,0,6,19,19,2,1.85,7.64,1.65,7.04,1672.6,799.19,-0.07,403.63,0.84,733.09,-0.09,335.82,0.88
toupee,130,0,0,0,0,0,2,2,0,2.45,6.97,1.95,8.1,2442,786.95,0.18,214.99,0.61,868.41,0.62,195.2,0.92
tour,34,1,5,11,17,9,22,22,2,1.55,8.35,1.1,9.52,3101.67,618.91,-0.59,155.39,1,604.4,-0.52,81.78,1
toured,15,0,0,0,0,4,7,7,0,1.95,6.19,1.7,7.78,5133.8,878.13,0.05,409.45,0.69,776.69,-0.02,269.7,0.93
touring,14,0,0,0,0,4,7,7,0,1.95,7.08,1.75,7.36,6465,703.97,-0.29,261.49,0.94,679.33,-0.24,127.6,0.96
tourism,0,0,0,0,0,1,0,0,0,2.6,6.93,2.8,6.8,3660.83,622.82,-0.58,178.68,0.97,644.74,-0.26,123.13,1
tourist,2,0,0,0,0,1,4,4,0,2.55,6.77,1.85,6.64,4753.17,612.16,-0.7,179.88,0.94,637.82,-0.26,93.56,1
tourists,0,0,0,0,0,0,1,8,0,2.75,6.44,2.5,6.75,4463.71,636.84,-0.51,185.67,0.97,628.25,-0.49,170.32,1
tournament,0,0,0,0,0,0,0,0,0,3.65,6.39,3.25,6.3,3437.11,744.55,-0.15,220.18,0.97,740.19,0.14,162.26,0.96
tournaments,0,0,0,0,0,0,0,0,0,3.9,6.31,3.3,6.22,3366.1,784.88,0.06,233.79,0.94,755.5,0.2,186.07,0.89
tourney,5,0,0,0,0,1,0,0,0,2.45,7.28,2,7.27,2667,819.27,0.13,279.95,0.47,788.57,0.24,179.16,0.81
tourniquet,0,0,0,0,0,0,0,0,0,4.25,6.38,4.85,6.35,2070.89,786.65,0.25,155.56,0.49,901,0.62,335.9,0.86
tours,16,0,0,0,0,7,15,15,1,1.65,7.74,1.5,8.25,3293,571.46,-0.7,148.21,0.85,598.34,-0.42,119,1
tout,23,0,0,0,11,9,23,23,7,1.4,8.63,1.1,8.28,2780,824.06,0.16,305,0.52,645.33,-0.37,140.73,0.78
tow,95,0,0,0,47,22,59,61,7,1,9.82,1,10.43,2093.5,716.04,-0.3,341.58,0.87,609.82,-0.4,134.75,0.97
toward,40,3,8,11,13,2,0,0,0,1.85,8.18,2.35,8.36,2559.8,596.72,-0.64,207.77,1,661.26,-0.11,153.12,0.96
towards,19,0,0,0,1,1,0,0,0,2.3,7.36,2.55,7.81,2315.67,672,-0.52,301.03,0.94,645.15,-0.4,139.48,1
towed,42,0,0,0,0,12,36,39,4,1.6,6.89,1,9.07,3316.25,694.29,-0.31,261.32,0.91,689.62,-0.24,128.75,0.96
towel,4,0,0,0,1,6,6,6,4,1.65,7.33,1.75,7.06,2215.25,546.21,-0.81,143.44,1,609.04,-0.53,83.66,1
toweling,0,0,0,0,0,2,1,7,1,2.3,6.22,2.6,6.35,5425.29,828.63,0.09,315.53,0.82,700.68,-0.14,140.05,1
towels,3,0,0,0,0,5,5,5,4,1.8,7.26,1.85,6.3,2005.8,620.75,-0.62,184.57,0.97,568.07,-0.72,108.65,1
tower,19,0,5,6,9,12,24,24,4,1.45,7.19,1.2,8.54,4582.5,651.22,-0.49,226.37,0.94,625.04,-0.47,153.28,1
towering,9,0,0,0,0,5,10,10,2,2.15,6.47,1.8,6.81,6830.71,682.94,-0.43,269.61,0.97,663.71,-0.28,189.1,1
towers,15,0,0,0,0,10,20,20,4,1.75,7.18,1.5,8.03,4439.4,621.82,-0.53,209.75,0.94,607.11,-0.5,86.29,1
town,14,1,1,4,7,7,20,23,2,1.6,8.65,1.55,8.64,1496,603.39,-0.7,189.71,0.94,587,-0.58,132.89,1
towns,10,0,0,0,0,3,18,22,2,1.75,7.45,1.7,7.69,2154.5,642.75,-0.63,203.75,0.97,615.85,-0.51,88.42,1
townsfolk,0,0,0,0,0,0,0,0,0,3.95,4.87,4.65,5.35,1606.88,701.54,-0.19,299.64,0.73,685.92,-0.2,134.31,1
township,0,0,0,0,0,0,0,0,0,3.2,5.39,2.9,6.75,2098.71,752.38,-0.36,298.45,1,613.3,-0.4,63.02,1
townships,0,0,0,0,0,0,0,0,0,3.7,5.6,3.7,6.74,1929.5,680,-0.34,312.46,1,689.31,-0.32,263.98,0.96
townsman,0,0,0,0,0,1,0,7,0,3.15,5.3,2.95,4.78,2906.29,782.19,-0.05,325.24,0.97,722.37,0.04,188.64,1
townspeople,0,0,0,0,0,0,0,0,0,5.1,5.3,5.65,5.29,2341.7,776.78,-0.05,302.38,0.91,653.69,-0.22,123.35,1
toxic,0,0,0,0,0,3,1,1,0,1.85,6.85,2.65,7.23,1943.75,584.61,-0.66,123.16,1,598.93,-0.64,112.01,1
toxicity,10,0,0,0,0,0,0,0,0,3.1,6.16,3.9,5.52,2115.86,771.16,-0.05,292.08,0.91,717.59,0.02,246.72,0.81
toxicology,49,0,0,0,0,0,0,0,0,4.05,6.59,5.4,6.85,2174.78,998.5,0.36,524.75,0.97,776.68,0.3,227.64,0.93
toxin,2,0,0,0,0,2,3,3,0,1.95,7.93,1.95,6.42,4503.75,661.1,-0.4,229.07,0.88,607.63,-0.62,107.14,0.96
toy,23,0,5,9,11,18,24,24,10,1.05,9,1.2,8.86,1578.5,617.45,-0.57,170.91,0.91,588.07,-0.59,77.43,0.96
toying,8,0,0,0,0,5,3,3,1,1.9,7.87,1.85,7.22,5369,727.5,-0.29,203.97,0.88,620.3,-0.35,89.04,1
toys,16,0,0,0,0,11,22,22,4,1.6,8.25,1.65,7.97,1240.67,549.61,-0.86,143.86,1,582.14,-0.66,98.24,1
trace,30,0,11,14,17,7,13,13,5,1.45,7.82,1.15,7.98,3724.75,603.88,-0.57,238.13,1,603.35,-0.55,101.15,1
traceable,2,0,0,0,0,1,1,1,0,3.35,6.19,2.7,6.24,3593,933.62,0.34,259.69,0.97,719.39,-0.06,139.49,1
traced,31,0,0,0,0,5,7,7,3,1.6,7.27,1.45,7.7,4596.6,640.56,-0.41,184.6,1,643.57,-0.46,106.39,1
tracer,7,0,0,0,0,4,7,7,3,1.65,7.01,1.55,7.02,5609.6,709.15,-0.28,287.52,0.97,647.08,-0.33,155.85,0.96
tracers,5,0,0,0,0,2,6,6,1,1.8,6.97,1.65,6.67,5319.17,713.21,-0.16,155.77,0.94,656.88,-0.32,109.34,0.96
traces,10,0,0,0,0,8,8,8,3,1.45,7.84,1.65,7.12,5527,685.57,-0.52,192.36,0.97,607.93,-0.58,103.74,1
trachea,0,0,0,0,0,0,1,1,0,2.55,7.11,2.85,7.65,3701.83,769.52,-0.05,240.5,0.88,758.5,0.54,178.59,0.92
tracing,19,0,0,0,0,3,7,7,3,1.75,7.22,1.55,7.25,6226.17,642.61,-0.44,179.4,0.91,628.44,-0.38,117.85,0.96
track,36,5,8,12,21,6,12,12,3,1.55,8.22,1.25,8.64,3554.25,562.38,-0.75,183.7,0.97,633.93,-0.51,130.23,1
tracked,41,0,0,0,0,5,8,13,4,1.65,6.67,1.3,7.36,4019.17,725.15,-0.35,346.04,1,642.38,-0.46,96.52,0.96
tracker,9,0,0,0,0,3,6,6,3,1.8,6.51,1.8,6.45,4863.33,796.03,-0.27,490.36,0.97,620.08,-0.43,100.21,0.96
tracking,16,0,0,0,2,4,5,5,3,1.75,7.24,1.7,7.42,5531.29,561.88,-0.62,133.98,0.94,658.28,-0.34,168.81,1
tracks,36,0,0,0,0,5,11,11,3,1.65,7.76,1.45,8.08,2987,606.15,-0.71,147.79,1,594.11,-0.5,93.86,1
tract,41,0,0,0,14,4,8,13,1,1.75,7.89,1.3,7.36,3503.75,649.2,-0.31,199.89,0.88,663.68,-0.42,147.53,1
tractable,2,0,0,0,0,1,0,0,0,3.05,5.94,3.15,6.3,3544.38,1020.17,0.64,402.44,0.8,717.58,0.11,138.54,0.92
traction,20,0,0,0,11,1,1,1,1,2.15,7.36,2.25,7.37,5109.14,846.07,0.11,310.57,0.85,818.77,0.14,293.63,0.93
tractor,4,0,0,0,4,1,1,1,0,2.1,6.9,1.9,6.88,3671.17,617.94,-0.43,139.65,0.94,644.22,-0.44,176.41,1
tractors,5,0,0,0,0,1,0,0,0,2.3,6.51,2.25,6.79,3699.14,731.85,-0.23,271.57,0.97,632.42,-0.48,99.11,0.96
tracts,12,0,0,0,0,4,2,2,1,1.8,7.32,1.8,7.81,3348.4,712.03,-0.33,176.53,0.91,604.89,-0.41,104.16,0.96
trade,98,1,6,14,24,2,19,19,2,1.7,7.65,1.15,8.05,4056.5,571.38,-0.76,173.66,0.97,639.92,-0.39,108.65,1
traded,14,0,0,0,0,4,8,8,1,1.75,7,1.5,7.34,4862,790.28,-0.27,382.64,0.97,680.68,-0.33,233.23,1
trademark,0,0,0,0,0,0,0,0,0,3.55,6.35,3.6,4.6,3523.25,622.5,-0.6,192.85,0.97,627.11,-0.46,120.85,1
trademarks,0,0,0,0,0,0,0,0,0,4.05,6.52,4.25,4.9,3211.56,757.12,-0.28,321.43,1,670.04,-0.25,124.67,1
trader,7,0,0,0,2,5,11,16,3,1.7,7.32,1.3,7.49,5875,706.45,-0.25,246.48,0.97,690.8,-0.27,161.12,1
traders,4,0,0,0,0,1,7,13,1,1.85,7.6,1.65,6.81,5540.33,638.16,-0.49,173.15,0.94,648,-0.32,140.56,1
trades,34,0,0,0,0,4,5,5,1,1.65,7.6,1.65,7.81,5792.4,629.62,-0.58,159.9,0.97,610.75,-0.55,120.24,1
tradesmen,0,0,0,0,0,1,0,8,0,3.5,5.81,2.95,4.85,5060.38,661.29,-0.29,150.01,0.97,676.64,-0.09,127.89,1
trading,21,0,0,0,1,2,13,13,2,1.85,7.25,1.5,7.57,6407.33,669.1,-0.35,202.38,0.88,603.71,-0.54,74.7,1
tradition,91,0,11,25,40,0,1,1,0,2.55,7.25,2.65,7.95,5118.88,697.32,-0.36,285.97,0.97,653.37,-0.43,135.8,1
traditional,7,0,1,2,2,0,0,0,0,3.2,6.91,3.05,7.28,4965,663.79,-0.54,256.97,1,624.7,-0.4,84.58,1
traditionalist,0,0,0,0,0,1,0,0,0,3.9,5.71,4.75,6.13,5268.85,837.33,0.19,290.67,0.97,797.04,0.17,163.1,1
traditionalists,0,0,0,0,0,0,0,0,0,4.5,5.73,5.5,5.96,5087.29,977.97,0.59,393.12,1,739.82,0.23,137.45,1
traditionally,2,0,0,0,0,0,0,0,0,4,6.49,3.5,7.17,4784.92,818.65,0.08,284.88,0.94,662.92,-0.31,91.92,1
traditions,62,0,0,0,0,0,0,0,0,2.7,7.02,2.7,7.76,5009,663.33,-0.37,193.21,0.97,678.58,-0.24,140.14,1
traffic,10,0,0,1,4,0,2,2,0,2.95,6.61,1.85,7.76,2793.5,584.35,-0.77,256.24,0.97,582.71,-0.53,105.73,1
trafficker,0,0,0,0,0,1,2,2,1,4,6.52,2.8,7.3,3753.89,954.88,0.67,405.49,0.57,817,0.22,204.22,0.88
tragedies,0,0,0,0,0,0,0,0,0,3.65,6.45,3.8,6.66,5245.63,773.45,-0.14,410.38,0.94,683.22,-0.21,154.53,1
tragedy,0,0,0,0,0,0,0,0,0,2.85,6.82,3.25,6.91,3597.17,640.74,-0.46,162.29,0.97,595.88,-0.58,120.34,1
tragic,2,0,0,0,1,0,1,1,0,2.65,7.95,2.8,7.87,3329,657.97,-0.53,167.14,1,648.89,-0.28,169.07,1
tragically,0,0,0,0,0,0,0,0,0,3,6.23,3.15,7.02,3797.11,763.73,0.08,251.96,0.94,732.57,-0.03,203.6,0.92
trail,55,4,9,17,35,5,11,11,5,1.6,7.99,1.15,7.98,3532.5,595.41,-0.61,259.77,0.94,607.73,-0.47,127.21,0.96
trailed,25,0,0,0,0,3,6,6,3,1.9,6.9,1.75,7.5,4805.5,707.42,-0.37,212.3,0.94,659.46,-0.39,113.38,1
trailer,12,0,0,2,3,4,9,9,4,1.8,6.93,1.6,7.24,5649.67,607.81,-0.61,311.06,0.94,643.5,-0.52,134.53,1
trailers,7,0,0,0,0,2,5,5,2,2.45,6.65,1.8,7,5395,633.07,-0.45,208.28,0.97,625.12,-0.26,99.38,0.96
trailing,26,0,0,0,0,2,6,6,2,1.9,6.46,1.8,7.17,6178,713.12,-0.26,240.73,0.97,756.89,-0.02,268.2,1
trails,39,0,0,0,0,3,7,7,2,1.75,7.24,1.55,7.91,3059.6,699.6,-0.38,233.65,0.91,656.04,-0.32,166.07,0.96
train,100,9,18,30,52,7,12,12,6,1.55,8.06,1.05,8.93,6423.5,581.26,-0.7,168.18,1,602.93,-0.59,119.11,1
trained,45,0,0,0,1,5,9,9,5,1.7,7.1,1.45,7.76,6490.5,584.27,-0.72,130,1,632.52,-0.46,114.86,1
trainee,113,0,0,0,0,2,5,5,2,2.3,7.12,1.75,7.87,5440.83,776.41,-0.09,171.16,0.91,700.27,-0.05,135.22,0.96
trainer,12,0,0,1,2,3,8,8,3,1.8,6.93,1.75,7.16,7334.67,638.36,-0.41,163.4,0.97,715.57,-0.12,276.36,1
training,35,0,0,0,1,4,8,8,4,1.75,6.78,1.6,6.89,7458.71,630.06,-0.46,203.38,1,609.08,-0.54,118.09,1
trains,54,0,0,0,0,6,14,14,5,1.6,7.71,1.25,7.91,5964.8,596.82,-0.57,211.27,0.97,675.33,-0.42,271.47,1
traipse,11,0,0,0,0,0,10,10,0,2.4,7.18,1.5,8.02,2806.17,836.11,0.53,288.88,0.28,811.5,0.28,107.69,0.47
traipsing,0,0,0,0,0,0,0,0,0,2.65,6.67,2.3,7.15,4914.25,1013.29,0.17,472.64,0.23,935.67,1.17,120.43,0.69
trait,77,0,0,26,37,3,17,17,2,1.75,7.87,1.05,8.79,3785.75,627.79,-0.53,160.75,1,589.12,-0.57,53.7,0.96
traitor,25,0,0,0,0,1,11,16,0,2.45,6.86,1.3,7.49,3859.17,657.88,-0.36,125.19,0.97,684.69,-0.19,100.09,1
traitorous,0,0,0,0,0,0,0,0,0,3.6,5.69,2.8,6.97,3800,1090,0.94,525.87,0.4,876.93,0.98,223.69,0.61
traitors,10,0,0,0,0,1,7,13,0,2.55,6.59,1.65,6.81,3860.29,713.55,-0.17,212.48,0.97,793.93,0.01,295.45,1
traits,52,0,0,0,0,3,12,12,0,1.75,7.33,1.55,7.42,3574,656.1,-0.56,191.38,0.97,695.96,-0.09,180.99,0.96
trajectory,2,0,0,0,1,0,0,0,0,3.8,6.61,4.8,6.29,2548,819.37,0.21,264.64,0.82,776.82,0.39,238.86,0.85
tram,30,0,0,0,0,9,12,12,7,1.5,8.16,1.45,8.49,3767.67,821.64,0.06,387.3,0.42,625.72,-0.39,132.59,1
tramp,15,0,0,0,0,4,4,4,3,1.7,7.63,1.55,7.07,3218,683.71,-0.29,219.85,0.97,610.5,-0.42,109.91,1
tramped,8,0,0,0,0,3,4,4,2,1.9,6.88,1.9,7.06,4023.33,765.09,-0.11,259.02,0.94,680.21,-0.12,200.16,0.97
trample,3,0,0,0,0,0,2,2,0,2.15,6.55,2.05,6.83,3481.67,692.44,-0.39,224.81,1,663.76,-0.27,120.34,1
trampled,1,0,0,0,0,1,1,1,1,2.35,6.31,2.45,6.16,4139.14,744.34,0.01,210.2,0.91,698.19,-0.21,119.17,1
trampling,1,0,0,0,0,0,0,0,0,2.5,6.12,2.55,6.41,5423.38,680.87,-0.07,179.54,0.91,683.17,-0.18,151.92,1
trampoline,88,0,0,0,0,0,0,0,0,3.75,6.15,4.8,6.41,4816,802.69,-0.02,230.07,0.76,782.96,0.22,236.53,1
trance,15,0,0,0,0,2,6,6,2,1.8,7.83,1.7,7.9,4369.4,756.76,-0.22,264.22,0.88,617.5,-0.54,107.65,0.96
tranquil,0,0,0,0,0,0,0,0,0,3.65,6.38,3.35,5.9,3128.29,757.39,-0.23,244.15,0.97,714.77,-0.14,145.6,1
tranquility,49,0,0,0,0,0,0,11,0,4.45,6.29,4.95,6.82,3284.9,732.94,-0.19,276.39,0.97,711.36,0.08,132.53,1
tranquilizer,0,0,0,0,0,0,1,12,0,5.2,5.65,6.15,5.17,3949.91,777.24,0.11,239.5,1,707.39,-0.17,107.41,1
tranquilizers,0,0,0,0,0,0,1,13,0,5.4,6.28,6.25,5.49,3943,803.85,-0.14,273.05,1,691.18,-0.2,204.11,1
tranquillity,49,0,0,0,0,0,0,11,0,5.3,6.17,4.95,6.82,3339.36,740.97,-0.02,215.14,1,829.74,0.27,163.24,1
transact,41,0,0,0,0,0,0,0,0,3,6.36,2.65,6.21,3862.43,1084.71,0.73,355.23,0.73,751.11,0.07,209.85,0.96
transaction,20,0,0,6,11,0,0,0,0,3.4,6.81,3.4,6.91,4878.6,799.33,-0.07,279.82,0.91,724.33,-0.22,157.93,1
transactions,13,0,0,0,0,0,0,0,0,3.5,6.77,3.65,6.68,4810.55,761.61,-0.18,218.07,0.97,669.81,-0.02,118.45,0.96
transatlantic,8,0,0,0,0,0,0,0,0,5.2,6.88,6.65,5.44,5173.08,1059.25,0.94,442.64,0.69,896.65,0.73,285.56,0.81
transcend,38,0,0,0,23,0,0,0,0,3,6.35,2.85,6.53,4473.75,757.68,-0.04,297.49,0.94,689.23,-0.23,168.42,0.96
transcended,16,0,0,0,0,0,0,0,0,3.35,6.29,2.9,6.64,4875.1,852.13,0.11,274.45,0.97,830.83,0.25,256.19,1
transcendence,4,0,0,0,0,1,2,2,0,4.45,6.02,3.95,6.65,4422.25,796.89,0.35,249.82,0.87,885.43,0.72,285.13,0.96
transcendent,10,0,0,0,0,1,1,12,0,3.9,5.98,3.8,6.86,4837.91,892.9,0.25,349,0.97,791.72,0.21,184.46,0.96
transcendental,30,0,0,0,0,0,0,0,0,4.8,5.53,5.75,6.13,4825.62,1001,0.7,442.51,0.93,822.24,0.42,220.46,0.78
transcending,36,0,0,0,0,0,0,0,0,3.85,6.6,3.2,6.55,5716.82,945.72,0.3,413.13,0.94,774.38,0.24,189.86,0.92
transcends,27,0,0,0,0,0,0,0,0,3.35,6.13,3.45,6.44,4098.33,790.67,-0.09,240.88,0.91,731.92,0.08,188.31,1
transcontinental,30,0,0,0,0,0,0,0,0,6.55,6.26,9.15,6.06,6140.73,959,0.72,338.4,0.85,984.83,0.88,221.73,1
transcribe,12,0,0,0,7,0,0,0,0,3.4,6.33,3.6,6.88,3675,810.74,0.07,219.23,0.94,718.04,-0.2,171.44,1
transcribed,10,0,0,0,0,1,1,1,1,3.45,6.64,3.85,6.79,4115.9,836.56,0.29,219.63,0.97,676.67,-0.23,115.3,1
transcript,0,0,0,0,0,0,0,0,0,3.3,6.69,3.45,6.61,3554.33,766.74,-0.19,325.05,1,696.25,-0.15,183.31,1
transcription,7,0,0,0,0,0,0,0,0,3.6,7.25,3.8,7.23,4478.17,770.85,0.21,275.11,0.97,758.82,0.08,178.36,1
transcripts,0,0,0,0,0,0,0,0,0,3.6,6.47,3.95,6.38,3471.6,697.59,-0.39,236.71,1,674.89,-0.31,119.66,0.96
transducer,3,0,0,0,0,0,0,0,0,3.6,6.33,3.7,6.45,4259.33,966.05,0.58,479.43,0.62,861.91,0.61,305.18,0.85
transducers,1,0,0,0,0,0,0,0,0,3.75,6.22,4.3,6.9,4220.1,1082,0.81,376.53,0.58,817.68,0.47,297.28,0.79
transfer,40,0,5,9,16,0,0,0,0,2.7,6.22,2.75,6.8,5020.71,554.91,-0.69,78.82,1,618.61,-0.51,115.6,1
transferable,0,0,0,0,0,0,0,0,0,3.8,5.73,4.15,5.7,4717.45,906.13,0.41,333.17,0.97,696.61,-0.1,151.53,1
transfered,33,0,0,0,0,1,3,11,1,2.6,6.56,3.05,6.32,5723.22,717.03,-0.34,309.24,0.94,678.85,-0.16,235.42,1
transference,4,0,0,0,0,0,0,0,0,3.65,6.53,3.85,7.17,5075,942.68,0.35,454.02,0.94,778.52,0.09,239.72,1
transferred,33,0,0,0,0,0,3,11,0,3.15,6.52,3.05,6.32,5265.2,830.58,0.05,417.24,1,686.21,-0.25,153.67,1
transferring,17,0,0,0,0,0,0,0,0,3.7,6.33,3.25,6.46,5979.36,886.03,0.09,365.4,1,700.36,-0.15,158.52,1
transfers,26,0,0,0,0,0,4,4,0,2.65,6.35,2.75,6.07,4876.5,748.52,-0.28,224.55,0.97,627.79,-0.37,162.26,1
transfix,29,0,0,0,0,0,0,0,0,3.2,6.66,3.15,7.23,3233.29,841.19,0.2,326.63,0.68,668.61,-0.24,134.45,0.97
transform,14,0,5,7,10,0,0,0,0,2.6,6.13,3,6.92,3535.13,690.67,-0.44,222.09,0.94,650.21,-0.46,139.56,1
transformation,657,0,0,80,180,0,0,0,0,4.15,6.9,4.35,6.92,4749.08,757.56,0.12,203.31,0.97,686.83,-0.22,124.68,1
transformed,13,0,0,0,0,1,2,2,1,3,6.51,3.2,7.03,3974,748.94,-0.26,321.52,0.97,646.54,-0.28,103.15,1
transformer,6,0,0,0,0,1,2,2,1,3.1,6.2,3.2,6.8,4480.5,670.36,-0.25,186.43,1,665.27,-0.24,135.15,1
transformers,3,0,0,0,0,0,0,0,0,3.5,6.1,3.85,6.61,4424.73,817.79,0.13,301.5,0.97,670.82,-0.26,115.42,1
transforming,9,0,0,0,0,0,0,0,0,3.75,6.56,3.4,7.09,4943.45,794.66,-0.04,299.38,0.97,656.15,-0.32,115.15,1
transforms,11,0,0,0,0,0,2,2,0,2.95,6.3,3.2,6.63,3212.22,668.56,-0.38,174.67,1,630.11,-0.23,129.87,1
transfuse,74,0,0,0,0,0,0,0,0,3.05,6.27,3.2,6.49,3602.5,842.72,0.23,229.79,0.74,729.93,-0.05,127.94,1
transfusion,20,0,0,0,0,0,0,0,0,3.75,6.6,4.1,6.42,4043.6,822.33,0.02,229.43,0.82,753.4,0.03,193.17,1
transfusions,10,0,0,0,0,0,0,0,0,4.15,6.66,4.45,6.28,4051.45,827.9,0.24,329.01,0.94,763.92,0.09,292.63,1
transgress,57,0,0,0,0,0,0,0,0,3.8,6.29,3.55,6.42,5234.22,885.36,0.35,338.55,0.82,879.83,0.53,256.5,0.89
transgressed,69,0,0,0,0,1,1,1,0,4.35,6.11,3.75,6.72,5381.36,1145.48,0.84,594.6,0.7,725.58,-0.05,159.85,0.93
transgression,31,0,0,0,0,0,0,0,0,4.45,6.62,3.9,6.88,5227.25,820.59,0.15,230.7,0.85,751.07,0.1,151.87,1
transience,0,0,0,0,0,1,1,1,0,3.4,6.06,3.65,6.01,4496.67,899.3,0.54,379.79,0.79,824.8,0.3,215.83,0.71
transient,0,0,0,0,0,0,1,1,0,2.9,6.43,3.5,6.41,5077.5,753.48,-0.08,232.1,0.89,678.24,-0.13,187.98,0.74
transients,0,0,0,0,0,0,0,0,0,3.25,6.84,3.65,6.76,4816.33,848.22,0.18,307.67,0.87,827.96,0.36,247.66,0.93
transistor,4,0,0,0,2,0,0,0,0,3.4,7.21,3.6,6.79,4999.67,784.46,-0.01,348.26,0.82,726.52,0.27,201.65,0.88
transistors,5,0,0,0,0,0,0,0,0,3.55,6.84,3.75,6.62,4886.4,935.67,0.5,395.1,0.79,811,0.31,241.03,0.92
transit,0,0,0,0,0,0,1,1,0,2.6,6.95,2.45,7.05,4669,765.19,-0.27,289.18,0.97,715.46,-0.16,212.76,0.96
